epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
15,1083.26,1.25734,1.41265,0.01294,0.13119,0.31358,0.14216,0.10917,0.06692,1.446,1.88914,0.01369,0.13019,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
16,1150.94,1.24153,1.39741,0.01197,0.12958,0.23623,0.11945,0.0765,0.04103,1.64454,2.24465,0.01421,0.12565,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
17,1219.01,1.2263,1.36671,0.01292,0.12406,0.24169,0.14273,0.08436,0.04684,1.54078,2.14673,0.01378,0.1367,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
18,1287.5,1.21987,1.34635,0.01331,0.12324,0.25763,0.15306,0.0931,0.05755,1.41268,1.9769,0.01416,0.12394,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
19,1355.9,1.22434,1.3414,0.01248,0.12451,0.17463,0.17099,0.126,0.08065,1.35282,1.89744,0.01383,0.11357,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
20,1424.13,1.20632,1.31983,0.01301,0.11791,0.32263,0.14148,0.10168,0.06178,1.41478,1.93133,0.01223,0.11134,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
21,1492.19,1.2055,1.30557,0.01265,0.11645,0.19063,0.17933,0.13814,0.08368,1.34101,1.83858,0.01346,0.11536,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
22,1560.85,1.20007,1.29232,0.0122,0.11606,0.1431,0.14857,0.09747,0.0567,1.4994,2.06639,0.01361,0.10698,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
23,1629.39,1.19483,1.27945,0.01225,0.11901,0.19165,0.12485,0.08123,0.04214,1.59252,2.20832,0.01362,0.12006,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
24,1698.05,1.19632,1.29132,0.01192,0.11935,0.15076,0.15147,0.09831,0.05955,1.39773,1.99443,0.01347,0.11056,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
25,1766.35,1.19166,1.2649,0.01298,0.11765,0.26976,0.14657,0.10371,0.05977,1.44586,1.98385,0.0141,0.11213,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
26,1834.8,1.18428,1.24475,0.01264,0.11517,0.14723,0.1329,0.09091,0.05217,1.52859,2.1412,0.01425,0.11546,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
27,1903.6,1.17873,1.2386,0.01273,0.11354,0.2177,0.14565,0.1043,0.06375,1.43398,1.96235,0.01292,0.10917,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
28,1972.29,1.17004,1.22096,0.01241,0.11247,0.17416,0.163,0.11991,0.07293,1.42101,1.94726,0.0141,0.10983,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,2041.11,1.17167,1.21238,0.01347,0.11323,0.15812,0.14111,0.09548,0.05318,1.47347,2.01787,0.01438,0.10942,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,2109.95,1.1726,1.22728,0.01238,0.11321,0.26485,0.12656,0.09979,0.05374,1.52727,1.97419,0.01381,0.11046,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,2179.41,1.16124,1.20945,0.013,0.10967,0.2057,0.17681,0.14443,0.08747,1.34103,1.83356,0.01193,0.10343,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,2248.74,1.17574,1.20237,0.01363,0.11562,0.24819,0.16825,0.13028,0.08214,1.36074,1.86171,0.01708,0.11483,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,2317.58,1.16258,1.18079,0.01339,0.11064,0.09849,0.12894,0.08659,0.04804,1.54803,2.18153,0.01291,0.10769,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,2386.54,1.14857,1.17274,0.01228,0.10642,0.29104,0.1541,0.12431,0.07664,1.40315,1.86368,0.01363,0.10273,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,2455.48,1.14833,1.16103,0.01288,0.10928,0.27822,0.13652,0.1103,0.06191,1.47876,2.00219,0.01241,0.10422,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,2525.03,1.14614,1.16272,0.01355,0.10822,0.22522,0.14279,0.11243,0.06811,1.41806,1.94279,0.01246,0.11066,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,2594.22,1.15396,1.1574,0.01337,0.10864,0.2166,0.16961,0.1475,0.10473,1.23823,1.79708,0.01188,0.10273,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,2663.36,1.14272,1.14377,0.01287,0.10719,0.2238,0.14524,0.11389,0.06416,1.48758,2.02133,0.01323,0.10082,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,2732.51,1.13905,1.13219,0.01255,0.10601,0.16157,0.15476,0.14917,0.09522,1.31949,1.85938,0.01332,0.10315,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,2801.74,1.1372,1.13137,0.01255,0.10789,0.114,0.14891,0.10971,0.06615,1.4098,2.00049,0.01324,0.10471,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,2870.45,1.14246,1.12872,0.01267,0.1095,0.17232,0.15096,0.11578,0.07071,1.42931,1.96821,0.01568,0.11328,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,2939.98,1.14739,1.13549,0.01273,0.11306,0.1489,0.12844,0.08594,0.04865,1.53276,2.17847,0.01499,0.10992,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,3009.22,1.14252,1.12899,0.01283,0.10771,0.10641,0.13618,0.09994,0.05873,1.48614,2.03499,0.0143,0.10545,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,3078.76,1.13378,1.11366,0.01283,0.10621,0.10701,0.13956,0.09848,0.05929,1.45016,2.0384,0.01508,0.10831,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,3147.98,1.13509,1.10461,0.01224,0.106,0.21512,0.16909,0.15146,0.10033,1.26991,1.80378,0.01355,0.10033,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,3217.52,1.13578,1.10163,0.01274,0.10603,0.11027,0.13638,0.0987,0.05731,1.45641,1.99616,0.01393,0.10523,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,3287.3,1.13112,1.09613,0.01247,0.10694,0.1495,0.1478,0.13293,0.08937,1.28485,1.87547,0.0146,0.10624,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,3357.07,1.13363,1.09212,0.01189,0.10625,0.17925,0.13751,0.10921,0.06231,1.47447,1.98225,0.0138,0.10273,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,3426.62,1.12326,1.08741,0.01256,0.10496,0.1637,0.13284,0.0926,0.05157,1.52496,2.11637,0.01438,0.10907,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,3496.52,1.12364,1.08572,0.01301,0.10756,0.2299,0.14204,0.11469,0.06676,1.46351,2.04112,0.0133,0.10604,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,3566.36,1.11439,1.07874,0.01385,0.10471,0.18427,0.13963,0.11873,0.07138,1.41122,1.93059,0.01459,0.10287,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,3636.79,1.11598,1.0653,0.01343,0.10353,0.19421,0.14643,0.12656,0.07776,1.39611,1.90568,0.01316,0.10045,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,3706.62,1.10817,1.05924,0.0128,0.10264,0.19833,0.1502,0.12724,0.07514,1.41136,1.94443,0.01375,0.09852,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,3776.6,1.11184,1.05739,0.01415,0.10197,0.21058,0.12949,0.09157,0.05128,1.52415,2.16994,0.01467,0.09994,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,3846.62,1.11222,1.05769,0.0132,0.1023,0.21751,0.13397,0.10278,0.05781,1.50309,2.0943,0.0136,0.10392,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,3916.66,1.10046,1.04707,0.01271,0.10034,0.25758,0.15561,0.13447,0.08578,1.33464,1.86439,0.0134,0.10048,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,3986.77,1.10416,1.03928,0.01326,0.10318,0.18734,0.13484,0.11315,0.06784,1.43023,1.98881,0.01525,0.10118,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
