epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
27,1617.26,1.07449,0.96609,0.01617,0.09482,0.39726,0.42928,0.37175,0.19689,1.61513,1.33042,0.02043,0.07326,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
28,1675.89,1.0686,0.95079,0.0172,0.09352,0.31919,0.4778,0.32938,0.18467,1.53774,1.42322,0.0198,0.06524,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,1734.1,1.06508,0.95036,0.0175,0.09133,0.3741,0.52303,0.42024,0.22856,1.51824,1.2664,0.02153,0.06867,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,1792.77,1.05892,0.93477,0.01637,0.09216,0.42109,0.46583,0.4079,0.22883,1.50708,1.27096,0.02001,0.06631,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,1851.22,1.05132,0.93383,0.01572,0.09084,0.32566,0.42088,0.30785,0.15084,1.6813,1.65822,0.02015,0.07474,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,1909.9,1.05851,0.93456,0.0166,0.09265,0.33935,0.43082,0.32103,0.16874,1.6344,1.47892,0.01978,0.06928,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,1968.12,1.06214,0.93361,0.01688,0.09267,0.47608,0.51491,0.4747,0.30181,1.28741,1.07934,0.01829,0.05916,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,2026.46,1.07168,0.94286,0.01671,0.09289,0.27899,0.39156,0.266,0.12806,1.77979,1.754,0.02094,0.07374,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,2084.79,1.04892,0.9201,0.01657,0.09018,0.42195,0.45178,0.3878,0.21175,1.54175,1.37076,0.02196,0.07039,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,2143.17,1.04969,0.92406,0.01589,0.09078,0.45549,0.50482,0.45149,0.26875,1.38793,1.17824,0.01994,0.06278,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,2201.09,1.02867,0.89397,0.01661,0.08821,0.43521,0.48027,0.43462,0.22988,1.47739,1.27795,0.02238,0.07227,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,2259.42,1.04452,0.90707,0.01682,0.08932,0.40607,0.46869,0.40727,0.22801,1.48529,1.32203,0.0194,0.06452,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,2317.7,1.02965,0.88655,0.01672,0.08789,0.45533,0.50448,0.44534,0.25338,1.45541,1.22643,0.01985,0.06321,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,2376.27,1.04931,0.90236,0.01781,0.09269,0.40648,0.49554,0.41487,0.24557,1.41433,1.2329,0.02262,0.07407,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,2434.55,1.0341,0.89441,0.01729,0.08996,0.3946,0.46422,0.3654,0.20859,1.52605,1.31845,0.01907,0.06268,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,2492.88,1.03245,0.88224,0.0164,0.08703,0.46928,0.533,0.45346,0.2867,1.32854,1.14036,0.01848,0.06094,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,2551.17,1.01956,0.87655,0.01613,0.08579,0.38055,0.4789,0.3679,0.2007,1.54892,1.3707,0.0171,0.06651,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,2609.39,1.03514,0.88216,0.0151,0.08679,0.43445,0.51651,0.4603,0.26295,1.41972,1.20761,0.01596,0.0612,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,2667.48,1.02317,0.86972,0.01531,0.08617,0.42553,0.53366,0.43663,0.28086,1.33255,1.12856,0.0148,0.05564,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,2725.57,1.02327,0.87003,0.01549,0.08635,0.38005,0.47998,0.35319,0.19637,1.52122,1.3464,0.01663,0.06114,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,2783.86,1.02876,0.88013,0.01451,0.08799,0.38675,0.52687,0.39464,0.23672,1.44321,1.26335,0.01719,0.05765,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,2841.97,1.02003,0.86634,0.01448,0.0861,0.48766,0.51966,0.47261,0.29257,1.37704,1.12665,0.01477,0.05861,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,2900.18,1.02473,0.8661,0.01602,0.08977,0.427,0.51184,0.43238,0.23158,1.56238,1.2874,0.02092,0.06519,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,2958.12,1.01323,0.85834,0.01695,0.08743,0.53536,0.56185,0.53827,0.34433,1.30382,1.08207,0.01941,0.05983,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,3016.57,1.01277,0.85438,0.01602,0.08808,0.45302,0.52362,0.45452,0.26968,1.41129,1.16848,0.01915,0.06427,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,3074.68,1.02125,0.8587,0.01643,0.09019,0.46994,0.49567,0.44485,0.25814,1.43075,1.21339,0.02021,0.06227,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,3132.92,1.02406,0.86651,0.01617,0.08902,0.47932,0.52821,0.48437,0.3007,1.36269,1.07804,0.02011,0.06456,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,3190.79,1.01227,0.84399,0.01657,0.08663,0.45272,0.49145,0.42668,0.24967,1.48134,1.28407,0.02073,0.0634,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,3248.63,1.0129,0.84124,0.01593,0.08716,0.48505,0.50816,0.47102,0.26959,1.45954,1.22122,0.01907,0.06163,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,3306.72,1.00923,0.84218,0.01608,0.0862,0.46999,0.52126,0.46351,0.27383,1.38782,1.19455,0.02009,0.06397,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,3364.99,1.01923,0.84447,0.01695,0.08632,0.4485,0.51944,0.43055,0.2562,1.41887,1.20697,0.02058,0.06283,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,3423.16,1.01541,0.84262,0.01676,0.08703,0.48477,0.52812,0.48225,0.30416,1.29864,1.13283,0.02056,0.05886,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,3481.31,1.01057,0.84277,0.01529,0.08968,0.44549,0.51026,0.441,0.25866,1.46836,1.2251,0.01887,0.06145,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,3539.97,1.0067,0.83733,0.0157,0.08878,0.48461,0.53613,0.47625,0.28054,1.45855,1.17726,0.01935,0.06346,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,3597.99,1.00945,0.83178,0.01678,0.08742,0.4514,0.53576,0.44968,0.27985,1.38015,1.17772,0.02051,0.06333,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,3656.15,1.00444,0.83039,0.01609,0.08707,0.4981,0.50272,0.47877,0.27428,1.43651,1.22643,0.01993,0.06226,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,3714.2,0.9914,0.82204,0.01643,0.0851,0.47385,0.52108,0.47342,0.28461,1.40506,1.22685,0.02025,0.06077,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,3772.36,0.98858,0.81035,0.01644,0.08364,0.48571,0.52974,0.47244,0.29455,1.3874,1.17339,0.01968,0.05913,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,3830.52,0.98256,0.80237,0.01465,0.08193,0.43904,0.50426,0.44052,0.25966,1.46417,1.29752,0.01709,0.06189,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,3888.82,0.99476,0.80315,0.016,0.08601,0.48749,0.52488,0.46549,0.29226,1.3351,1.15472,0.01901,0.06103,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,3946.6,0.98864,0.80478,0.01738,0.08396,0.45492,0.52234,0.44659,0.2732,1.38198,1.19907,0.02089,0.06109,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,4004.4,0.98504,0.80655,0.01681,0.08521,0.46101,0.51227,0.44849,0.26937,1.41654,1.24085,0.01995,0.05929,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,4062.26,0.98695,0.80367,0.01622,0.08405,0.48723,0.51311,0.4785,0.29173,1.36505,1.18518,0.01869,0.0573,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,4120.59,0.98185,0.79794,0.01607,0.08207,0.47829,0.51027,0.46778,0.27408,1.39054,1.20171,0.01791,0.05642,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
