epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
27,1871.85,0.82349,0.67183,1.04417,0.05597,0.44792,0.51146,0.45806,0.26834,1.25079,0.88775,1.47745,0.05031,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
28,1920.62,0.81875,0.66555,1.03948,0.05519,0.36553,0.51358,0.36587,0.22349,1.24401,1.01317,1.45731,0.04971,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
29,1969.36,0.8166,0.66276,1.03955,0.05465,0.44042,0.52107,0.44392,0.27511,1.22585,0.85448,1.45146,0.04852,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
30,2018.16,0.81525,0.65968,1.04038,0.05456,0.51304,0.54159,0.51711,0.34349,1.07201,0.78564,1.3309,0.0439,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,2066.97,0.80679,0.65702,1.0348,0.0541,0.43953,0.55835,0.44191,0.28296,1.20993,0.93026,1.48018,0.05067,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,2115.76,0.80809,0.6559,1.03614,0.05341,0.31732,0.48886,0.30872,0.15836,1.65576,1.38392,1.81492,0.05846,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,2164.53,0.80392,0.6495,1.03434,0.05278,0.35458,0.49419,0.34427,0.19361,1.45512,1.14106,1.64121,0.05368,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,2213.24,0.80029,0.64527,1.0323,0.05198,0.45241,0.56889,0.46933,0.28845,1.21982,0.89479,1.45008,0.04385,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,4330.33,0.7947,0.64016,1.02959,0.05112,0.4155,0.48872,0.40583,0.23326,1.39477,1.05746,1.58104,0.04868,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,4379.22,0.79835,0.64465,1.02842,0.05219,0.40617,0.47251,0.39641,0.24178,1.33133,0.96575,1.53373,0.04739,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,4428.03,0.78424,0.62974,1.02431,0.05077,0.43243,0.56896,0.47382,0.28153,1.22976,0.88262,1.45669,0.04412,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,4476.69,0.7915,0.63743,1.0256,0.05098,0.40498,0.54805,0.41769,0.24087,1.29855,1.01756,1.4999,0.04423,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,4525.61,0.78005,0.62583,1.01725,0.04968,0.46577,0.57138,0.49222,0.32108,1.08827,0.80748,1.33038,0.04151,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,4574.38,0.78339,0.62705,1.02359,0.05017,0.4301,0.55083,0.42922,0.25187,1.30545,0.98386,1.52954,0.04615,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,4623.25,0.77704,0.62518,1.01977,0.0497,0.37913,0.48905,0.37178,0.2171,1.38244,1.03108,1.57457,0.046,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,4672.19,0.77221,0.61665,1.01689,0.04825,0.43141,0.55061,0.4261,0.26848,1.23833,0.89335,1.46105,0.04198,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,4720.91,0.77105,0.617,1.01926,0.04848,0.44955,0.53741,0.45892,0.28256,1.18227,0.85941,1.42552,0.04266,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,4769.64,0.77589,0.61815,1.02077,0.04946,0.38663,0.50767,0.42342,0.24183,1.36718,1.09971,1.59247,0.04744,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,4818.39,0.76538,0.61102,1.01605,0.04809,0.4517,0.54757,0.462,0.29441,1.18388,0.84352,1.43662,0.04407,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,4867.06,0.76314,0.60875,1.01567,0.04751,0.43071,0.54279,0.45072,0.252,1.35971,1.0173,1.56655,0.04596,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,4915.82,0.76761,0.60879,1.01506,0.04877,0.40087,0.53695,0.41854,0.24839,1.3369,0.954,1.54527,0.04448,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,4964.33,0.76271,0.60646,1.0139,0.04739,0.42579,0.52613,0.43441,0.26294,1.26095,0.91412,1.50273,0.04185,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,5013.12,0.75823,0.60624,1.01244,0.0483,0.42352,0.48317,0.4122,0.25963,1.20963,0.89751,1.43748,0.04084,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,5061.87,0.75137,0.59648,1.01157,0.04675,0.4527,0.53424,0.45916,0.29209,1.15668,0.84279,1.40269,0.04157,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
